"","ID","Baboons.3-6","Baboons.6-9","Baboons.birth-3","Baboons.gest","Baboons.peri_concpt","Banded.Mongoose.3-6","Banded.Mongoose.6-9","Banded.Mongoose.birth-3","Banded.Mongoose.gest","Banded.Mongoose.peri_concpt","BB.Jackal.3-6","BB.Jackal.6-9","BB.Jackal.birth-3","BB.Jackal.gest","BB.Jackal.peri_concpt","BE.Fox.3-6","BE.Fox.6-9","BE.Fox.birth-3","BE.Fox.gest","BE.Fox.peri_concpt","Buffalo.3-6","Buffalo.6-9","Buffalo.birth-3","Buffalo.gest","Buffalo.peri_concpt","Bushbuck.3-6","Bushbuck.6-9","Bushbuck.birth-3","Bushbuck.gest","Bushbuck.peri_concpt","Cattle.3-6","Cattle.6-9","Cattle.birth-3","Cattle.gest","Cattle.peri_concpt","Cheetah.3-6","Cheetah.6-9","Cheetah.birth-3","Cheetah.gest","Cheetah.peri_concpt","Eland.3-6","Eland.6-9","Eland.birth-3","Eland.gest","Eland.peri_concpt","Elephant.3-6","Elephant.6-9","Elephant.birth-3","Elephant.gest","Elephant.peri_concpt","Giraffe.3-6","Giraffe.6-9","Giraffe.birth-3","Giraffe.gest","Giraffe.peri_concpt","Gnu.3-6","Gnu.6-9","Gnu.birth-3","Gnu.gest","Gnu.peri_concpt","Grants.3-6","Grants.6-9","Grants.birth-3","Grants.gest","Grants.peri_concpt","Hartebeast.3-6","Hartebeast.6-9","Hartebeast.birth-3","Hartebeast.gest","Hartebeast.peri_concpt","Hippo.3-6","Hippo.6-9","Hippo.birth-3","Hippo.gest","Hippo.peri_concpt","Impala.3-6","Impala.6-9","Impala.birth-3","Impala.gest","Impala.peri_concpt","Lion.3-6","Lion.6-9","Lion.birth-3","Lion.gest","Lion.peri_concpt","Oribi.3-6","Oribi.6-9","Oribi.birth-3","Oribi.gest","Oribi.peri_concpt","Ostrich.3-6","Ostrich.6-9","Ostrich.birth-3","Ostrich.gest","Ostrich.peri_concpt","Other.3-6","Other.6-9","Other.birth-3","Other.gest","Other.peri_concpt","Reedbuck.3-6","Reedbuck.6-9","Reedbuck.birth-3","Reedbuck.gest","Reedbuck.peri_concpt","Shoats.3-6","Shoats.6-9","Shoats.birth-3","Shoats.gest","Shoats.peri_concpt","Slender.Mongoose.3-6","Slender.Mongoose.6-9","Slender.Mongoose.birth-3","Slender.Mongoose.gest","Slender.Mongoose.peri_concpt","Spotted.Hyena.3-6","Spotted.Hyena.6-9","Spotted.Hyena.birth-3","Spotted.Hyena.gest","Spotted.Hyena.peri_concpt","SS.Jackal.3-6","SS.Jackal.6-9","SS.Jackal.birth-3","SS.Jackal.gest","SS.Jackal.peri_concpt","Thomsons.3-6","Thomsons.6-9","Thomsons.birth-3","Thomsons.gest","Thomsons.peri_concpt","Topi.3-6","Topi.6-9","Topi.birth-3","Topi.gest","Topi.peri_concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri_concpt","Warthog.3-6","Warthog.6-9","Warthog.birth-3","Warthog.gest","Warthog.peri_concpt","Waterbuck.3-6","Waterbuck.6-9","Waterbuck.birth-3","Waterbuck.gest","Waterbuck.peri_concpt","Zebra.3-6","Zebra.6-9","Zebra.birth-3","Zebra.gest","Zebra.peri_concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri_concpt","lastUpdated","sampleID","eartag","Name","PrevID","Sex","AgeClass","Status","FirstSeen","DenGrad","Disappeared","Mom","Birthdate","NumberLittermates","Litrank","ArrivedDen","LeaveDen","Fate","MortalitySource","DeathDate","Weaned","Clan","park","miscNotes"
"11","all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49.5833333333333,178.4375,0.416666666666667,NA,NA,NA,NA,NA,0,0.625,0,0.104166666666667,4.6875,NA,NA,NA,NA,NA,1.25,7.39583333333333,9.89583333333333,23.5416666666667,18.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.96875,11.3541666666667,2.8125,9.6875,10.1041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4375,205.104166666667,92.8125,217.1875,279.270833333333,12.96875,24.7916666666667,15.9375,12.8125,18.3333333333333,169.0625,249.375,186.5625,484.375,332.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4375,0.104166666666667,15.5208333333333,42.6041666666667,0.625,8,12,12,12,12,"21-Jul-16",NA,"","allende","","f","c","resident",2001-08-12,"",2002-01-22,"who",2001-08-06,1,2,"","","k","","","","talek","tk","master list:sex=u dengrad calced by pat"
"12","alls",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3392857142857,0.0833333333333333,0.277777777777778,0.192307692307692,0,0,0,0,0,0,12.4107142857143,34.5,0,0,0,NA,NA,NA,NA,NA,0,0,0,0.384615384615385,0,0,2.16666666666667,0,0,0,0.0892857142857143,0.25,0,0,0,0.0892857142857143,36.8055555555556,0.347222222222222,47.5961538461538,135.803571428571,1.33928571428571,2.16666666666667,2.70833333333333,3.65384615384615,1.33928571428571,2.05357142857143,1.11111111111111,1.31944444444444,0,0,0,0,0,0,0,6.07142857142857,17.2916666666667,10.3472222222222,3.07692307692308,5.17857142857143,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.0833333333333333,1.52777777777778,0.192307692307692,1.51785714285714,0,3.08333333333333,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.464285714286,89.1666666666667,186.875,82.8846153846154,97.8571428571429,31.8269230769231,49.2361111111111,44.7916666666667,13.6538461538462,13.5714285714286,171.517857142857,241.319444444444,250.347222222222,170.096153846154,258.75,1.60714285714286,0.347222222222222,0.294117647058824,1.15384615384615,0.446428571428571,0,0,0,0,0,2.5,12.0833333333333,1.875,17.3076923076923,3.03571428571429,14,18,18,13,14,"26-Jul-16",NA,"","all-star","raymond; all","f","c","resident",2012-01-06,"04-Jul-12",2013-05-04,"hex",2011-11-16,1,1,"","","k","","","9/23/12","talek","",""
"13","alta",NA,NA,NA,NA,0,NA,NA,NA,NA,1.52777777777778,NA,NA,NA,NA,0.0694444444444444,NA,NA,NA,NA,0,NA,NA,NA,NA,0.625,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.277777777777778,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,46.5972222222222,NA,NA,NA,NA,3.54166666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,10.4166666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0694444444444444,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,122.430555555556,NA,NA,NA,NA,22.3611111111111,NA,NA,NA,NA,226.805555555556,NA,NA,NA,NA,1.66666666666667,NA,NA,NA,NA,0.0694444444444444,NA,NA,NA,NA,17.1527777777778,NA,NA,NA,NA,18,"03-Feb-15",NA,"","alta vista","","m","c","resident",2013-06-10,"",2013-11-01,"bab",2013-03-26,1,NA,"","","k","","","","talek","tk",""
"14","alum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.833333333333,0,125.416666666667,0,0.25,NA,NA,NA,NA,NA,0,0.104166666666667,0.520833333333333,0,0,NA,NA,NA,NA,NA,0,0.104166666666667,1.04166666666667,0.416666666666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.16666666666667,5.72916666666667,1.45833333333333,0.416666666666667,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,44.1666666666667,13.8541666666667,30.4166666666667,29.875,8.125,5.83333333333333,6.25,3.95833333333333,3,159.6875,55.9375,187.8125,35.3125,42.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0625,0,39.2708333333333,0.104166666666667,3.125,12,12,12,12,10,"02-Mar-17",NA,"","aluminum","","m","c","resident",2003-09-23,"03-Mar-04",2008-04-26,"ath",2003-07-26,NA,NA,"","","d","","","3/16/04","talek","tk","dispersed to FT, first seen 6/9/2007. DLS from FT 9/22/2009"
"15","amar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.125,216.5625,0.729166666666667,138.125,103.541666666667,NA,NA,NA,NA,NA,8.75,0,0,2.5,0.104166666666667,NA,NA,NA,NA,NA,16.4583333333333,3.75,2.60416666666667,3.02083333333333,3.85416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97916666666667,4.0625,5.9375,12.9166666666667,4.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.8125,40,235.625,302.8125,90.9375,76.3541666666667,5.20833333333333,29.1666666666667,42.3958333333333,18.8541666666667,369.583333333333,314.6875,278.75,510.729166666667,236.666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10416666666667,45.1041666666667,4.6875,8.95833333333333,15.3125,12,12,12,12,12,"21-Jul-16",160,"","amarula","","f","c","resident",1995-01-31,"24-Oct-95",2003-06-13,"ua",1995-01-25,1,1,"2/13/95","","k","","","7/15/96","talek","tk","talek east; dengrad calced by pat"
"16","amaz",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.9375,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.227272727272727,0,0,0,0,0,0,0,0,0.390625,1.02272727272727,0,0,0.3125,0,58.6363636363636,16.9642857142857,0,0,213.203125,2.38636363636364,0.535714285714286,0,1.5625,5.15625,1.47727272727273,0.625,0,0.15625,0,NA,NA,NA,NA,NA,8.40909090909091,6.16071428571429,0,3.4375,1.71875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.340909090909091,0.446428571428571,0,0,0.546875,6.59090909090909,2.76785714285714,0,3.59375,6.953125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.272727272727,41.0714285714286,16.25,59.84375,68.984375,11.0227272727273,5.89285714285714,6.25,5.9375,5.46875,233.068181818182,94.5535714285714,23.125,78.59375,317.578125,2.61363636363636,1.78571428571429,0,1.09375,0.859375,0,0,0,0,0,23.0681818181818,18.3035714285714,0.625,1.71875,14.296875,11,14,2,8,16,"01-Feb-16",813,"","amazon","cub=piggy","f","c","resident",2009-06-03,"19-Nov-09",NA,"hel",2009-02-15,1,1,"","","a","","","9/29/09","talek","",""
"17","amh",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.73611111111111,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,0,0.15625,0,0,0,0,0,0,0,0,0.277777777777778,0.078125,1.66666666666667,0,20.9027777777778,0.0694444444444444,15.3125,105.208333333333,0,3.05555555555556,4.86111111111111,1.171875,2.5,0.25,0.902777777777778,4.30555555555556,0.859375,0.416666666666667,0,NA,NA,NA,NA,NA,4.44444444444444,14.1666666666667,3.359375,10,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.138888888888889,0.390625,0.625,0,6.11111111111111,7.77777777777778,3.59375,7.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.4305555555556,185.347222222222,41.40625,163.333333333333,34.25,10.4166666666667,29.2361111111111,4.296875,15.625,5.5,154.097222222222,253.263888888889,96.09375,327.708333333333,50.25,1.18055555555556,0.694444444444444,1.796875,2.70833333333333,1.75,0,0.0694444444444444,0,0,0,12.7777777777778,4.58333333333333,23.671875,18.125,0.25,18,18,16,6,5,"17-Dec-15",NA,"","amherst","","u","c","resident",2009-08-06,"",2010-04-15,"sam",2009-07-19,1,1,"","","k","","","","talek","tk",""
"18","andr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2083333333333,21.875,0,0,48.4375,NA,NA,NA,NA,NA,1.14583333333333,0,0.833333333333333,0,0,NA,NA,NA,NA,NA,7.39583333333333,1.45833333333333,10.8333333333333,1.25,14.53125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89583333333333,4.6875,7.8125,9.16666666666667,2.96875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9166666666667,73.9583333333333,178.020833333333,144.583333333333,101.09375,3.125,10.4166666666667,17.0833333333333,17.8125,23.4375,169.166666666667,125.104166666667,214.791666666667,181.770833333333,207.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4791666666667,12.7083333333333,0.208333333333333,8.95833333333333,17.34375,12,12,12,12,8,"18-Jul-16",NA,"","andromeda","","m","c","resident",2002-04-26,"10-Nov-02",2002-12-18,"mrph",2002-03-08,1,NA,"","","k","","","","talek","tk","talek west m? unsure of sex dengrad calced by pat"
"19","ani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97916666666667,395.104166666667,0.833333333333333,22.9166666666667,221.041666666667,NA,NA,NA,NA,NA,3.4375,0,0,0.3125,0,NA,NA,NA,NA,NA,6.5625,3.64583333333333,4.47916666666667,1.77083333333333,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6875,5.20833333333333,10.4166666666667,2.39583333333333,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.5,66.4583333333333,74.0625,23.75,62.8125,13.9583333333333,5.3125,13.3333333333333,6.875,27.8125,197.916666666667,492.604166666667,115.625,73.6458333333333,378.541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.7916666666667,16.875,12.5,15.625,60.4166666666667,12,12,12,12,12,"21-Jul-16",316,"316","ani","","f","c","resident",1999-12-05,"03-Jul-00",2001-05-11,"bail",1999-11-17,1,1,"","","k","","","8/28/00","talek","tk","talek dengrad calced by pat"
"20","aq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702.875,2.1875,0.3125,0.104166666666667,52.8125,NA,NA,NA,NA,NA,1.75,0,1.45833333333333,0.104166666666667,1.35416666666667,NA,NA,NA,NA,NA,8.5,0.416666666666667,12.0833333333333,0.520833333333333,1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.875,3.02083333333333,8.33333333333333,3.95833333333333,3.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.25,47.8125,194.895833333333,85.5208333333333,63.75,19,9.0625,59.6875,19.1666666666667,21.3541666666667,871.25,78.0208333333333,278.645833333333,140.729166666667,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,15.5208333333333,1.875,31.3541666666667,45.7291666666667,10,12,12,12,12,"26-Mar-08",NA,"","acid queen","","u","c","resident",1992-05-11,"",1992-12-09,"02",1992-04-07,1,1,"5/11/92","","k","","12/9/92","","talek","tk","dengrad calced by pat"
"21","aqua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.555555555555556,0.238095238095238,0.0833333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0694444444444444,0,0,0.416666666666667,0,0,0,0,1,0.227272727272727,0,0,0.833333333333333,143,25.6818181818182,0.0694444444444444,0.416666666666667,0.147058823529412,5.25,1.36363636363636,8.47222222222222,4.04761904761905,3.58333333333333,0.416666666666667,0,1.45833333333333,0.178571428571429,0,NA,NA,NA,NA,NA,7.5,0.568181818181818,8.05555555555556,5.41666666666667,3.89705882352941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.694444444444444,0.476190476190476,0.0833333333333333,7.41666666666667,3.06818181818182,10.8333333333333,6.60714285714286,6.10294117647059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.9166666666667,8.18181818181818,100.138888888889,104.047619047619,15.7352941176471,1.5,3.63636363636364,32.8472222222222,18.3928571428571,8.97058823529412,224.166666666667,71.0227272727273,170.277777777778,143.154761904762,45.2941176470588,0.75,1.02272727272727,1.04166666666667,1.8452380952381,2.25,0,0.454545454545455,0,0,0.0833333333333333,4,26.8181818181818,6.04166666666667,1.48809523809524,4.33823529411765,15,11,18,21,17,"01-Feb-16",NA,"","aquamarine","","f","c","resident",2006-06-07,"01-Dec-06",NA,"mos",2006-04-17,1,2,"","","a","","","11/8/06","talek","","talek west"
"22","arg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333,0,0,0.0833333333333333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.0833333333333333,0,0,0,0,0.416666666666667,0,0.833333333333333,0,0,0.25,0.694444444444444,0,0,0.347222222222222,141.166666666667,0.25,41.8333333333333,126.354166666667,7.84722222222222,5.91666666666667,2.70833333333333,3.66666666666667,0.625,1.52777777777778,0.583333333333333,0,0,2.29166666666667,NA,NA,NA,NA,NA,6.11111111111111,7.75,4.4375,1.41666666666667,1.14583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.694444444444444,0.666666666666667,0,0.25,0,10.5555555555556,8.16666666666667,5.625,6.25,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.652777777778,61,27.5,22.4166666666667,14.0625,36.9444444444444,9.41666666666667,4.875,9.41666666666667,1.04166666666667,211.041666666667,244.416666666667,51.125,94,149.270833333333,1.18055555555556,0.833333333333333,2.77777777777778,1.41666666666667,1.04166666666667,0,0,0.0694444444444444,0,0,0.347222222222222,8.16666666666667,2.8125,6.41666666666667,2.60416666666667,18,15,20,15,12,"11-May-16",NA,"","argon","","f","c","resident",2005-12-21,"09-Sep-06",2014-04-02,"yog",2005-11-25,0,NA,"","8/27/06","k","humans (poison - April 2014)","4/3/14","8/13/06","talek","","talek west; kay approved death though body never found"
"23","arlo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96428571428571,167.5,0,45.5357142857143,345.982142857143,NA,NA,NA,NA,NA,3.21428571428571,0.0892857142857143,3.02083333333333,0,0,NA,NA,NA,NA,NA,22.0535714285714,12.4107142857143,5.9375,8.03571428571429,3.30357142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9642857142857,4.01785714285714,9.79166666666667,5.17857142857143,4.73214285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301.607142857143,123.303571428571,192.1875,72.6785714285714,60.1785714285714,18.125,6.51785714285714,16.6666666666667,13.3035714285714,5,380.982142857143,351.428571428571,230.9375,157.857142857143,437.589285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.0535714285714,37.5892857142857,3.33333333333333,13.125,18.3928571428571,14,14,12,14,14,"19-Aug-16",354,"354","arlo","c7","m","c","resident",2001-01-14,"18-Aug-01",2001-11-13,"bail",2000-12-01,0,NA,"","","k","","","","talek","tk","talek dengrad calced by pat"
"24","arms",0,0,0.263157894736842,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.855263157894737,0.486111111111111,0.588235294117647,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0.714285714285714,0,0,0,0,0,0.263157894736842,0,0,0,0,0.131578947368421,0.208333333333333,0,0,46.6964285714286,23.9473684210526,388.888888888889,25.5882352941176,3.33333333333333,1.42857142857143,4.01315789473684,3.33333333333333,6.69117647058824,0,0.535714285714286,0.131578947368421,0,4.77941176470588,0,0,0,0,NA,0.833333333333333,3.92857142857143,9.14473684210526,5.41666666666667,24.1911764705882,NA,NA,NA,NA,NA,0,0,0,0,NA,0.208333333333333,1.33928571428571,0.394736842105263,0.972222222222222,2.27941176470588,0,0,5.19736842105263,6.875,13.1617647058824,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.708333333333,107.142857142857,91.9078947368421,79.4444444444444,312.941176470588,25.2083333333333,13.125,26.7105263157895,9.86111111111111,50.4411764705882,172.5,180.982142857143,177.434210526316,508.125,466.176470588235,0.416666666666667,0.803571428571429,1.57894736842105,1.875,3.60294117647059,0,0,0,0,0,4.79166666666667,5.26785714285714,12.8947368421053,10.7638888888889,21.9117647058824,6,14,19,18,17,"21-Jul-16",NA,"","Neil Armstrong","","f","c","resident",2010-11-04,"",2011-01-12,"ali",2010-10-14,1,NA,"","","k","lions?","","","talek","tk",""
"25","arse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233.125,6.5625,0.729166666666667,0.9375,166.458333333333,NA,NA,NA,NA,NA,1.5625,0,7.1875,0.416666666666667,2.1875,NA,NA,NA,NA,NA,12.1875,1.5625,7.1875,3.64583333333333,4.27083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.10416666666667,5.52083333333333,6.25,8.4375,8.64583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125.208333333333,33.125,211.145833333333,346.770833333333,145.9375,29.1666666666667,17.2916666666667,53.125,48.8541666666667,23.3333333333333,450.416666666667,74.8958333333333,290.416666666667,418.333333333333,363.333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0625,10.8333333333333,4.79166666666667,9.27083333333333,12.5,12,12,12,12,12,"23-May-16",174,"","arsenio","","f","c","resident",1995-05-06,"22-Oct-95",1996-08-09,"bsh",1995-03-22,1,1,"4/15/95","","k","humans (us)","8/9/96","4/1/96","talek","tk","dengrad calced by pat"
"26","art",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8125,5.625,391.666666666667,1.875,0.9375,NA,NA,NA,NA,NA,0,0,3.4375,0,0.3125,NA,NA,NA,NA,NA,4.16666666666667,9.75,1.25,8.33333333333333,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02083333333333,6.875,6.25,11.6666666666667,6.14583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.875,95,88.3333333333333,124.583333333333,23.9583333333333,4.6875,17.75,7.29166666666667,17.0833333333333,8.54166666666667,108.229166666667,147,531.145833333333,202.395833333333,51.0416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6666666666667,12,32.9166666666667,38.8541666666667,7.39583333333333,12,10,12,12,12,"",323,"","artemis","","f","c","resident",2000-05-30,"30-Sep-00",2014-01-03,"mrph",2000-03-24,1,1,"","","k","humans (spear)","1/3/14","12/14/00","talek","tk","talek dengrad calced by pat"
"27","asp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,221.041666666667,34.2708333333333,675.208333333333,342.8125,NA,NA,NA,NA,NA,2.70833333333333,0,0,0,0.833333333333333,NA,NA,NA,NA,NA,3.02083333333333,3.33333333333333,5.20833333333333,0,7.39583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02083333333333,3.125,2.60416666666667,3.75,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0625,62.8125,31.875,12.3958333333333,98.2291666666667,26.3541666666667,27.8125,42.0833333333333,28.3333333333333,15.625,179.166666666667,378.541666666667,146.979166666667,775.3125,493.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,60.4166666666667,30.9375,55.625,23.8541666666667,12,12,12,12,12,"26-Mar-08",NA,"","aspen","","u","c","resident",NA,"",1998-12-12,"bern",1998-11-30,0,NA,"","","k","","12/12/98","","talek","tk","dengrad calced by pat"
